Frequency,Magnitude,Phase
-493.17,9.00664e-10,-1.12022
-493.16,1.88944e-09,-0.577359
-493.15,6.43415e-11,1.75381
-493.14,1.85451e-09,0.475101
-493.13,1.07554e-09,1.92548
-493.12,1.1981e-10,0.308502
-493.11,2.12746e-09,-2.77291
-493.1,8.21653e-10,-2.84029
-493.09,3.90622e-10,-1.58449
-493.08,1.19624e-09,-1.80961
-493.07,9.8021e-11,-0.192828
-493.06,3.08226e-10,0.335929
-493.05,5.33074e-10,-1.41294
-493.04,1.5673e-09,1.09447
-493.03,2.40969e-10,0.874107
-493.02,3.14045e-10,-0.843022
-493.01,8.61821e-10,2.71759
-493,5.01738e-10,-1.80233
-492.99,2.98888e-10,-2.23008
-492.98,9.41743e-10,-3.01269
-492.97,9.67192e-10,-1.68801
-492.96,2.13711e-09,0.558215
-492.95,2.44833e-09,0.123312
-492.94,7.2357e-10,-1.46037
-492.93,2.70082e-10,1.75205
-492.92,5.98716e-10,-2.70211
-492.91,2.47762e-10,0.896815
-492.9,8.1981e-10,3.06565
-492.89,1.73415e-09,-3.00614
-492.88,4.1922e-11,2.94385
-492.87,2.48442e-09,-1.27684
-492.86,4.12632e-10,2.39299
-492.85,7.30419e-10,-0.977099
-492.84,1.18034e-09,2.123
-492.83,1.10854e-09,-0.528985
-492.82,1.05751e-09,1.98182
-492.81,1.24638e-09,3.10777
-492.8,5.91833e-09,1.22737
-492.79,9.07974e-10,-2.17601
-492.78,2.98409e-10,-2.66815
-492.77,1.24114e-09,-2.90918
-492.76,9.47601e-10,0.846181
-492.75,5.96244e-10,1.21734
-492.74,4.1195e-10,-1.61215
-492.73,1.83259e-09,-1.27562
-492.72,4.77031e-10,1.20481
-492.71,1.25916e-09,-2.53647
-492.7,6.01015e-10,-0.586713
-492.69,5.205e-10,3.0959
-492.68,1.48621e-09,-0.36946
-492.67,8.24177e-10,1.55518
-492.66,1.14203e-09,2.45776
-492.65,7.11961e-10,-1.14139
-492.64,3.16651e-10,1.75557
-492.63,3.64719e-10,1.30688
-492.62,5.78354e-10,-0.129837
-492.61,1.07525e-09,-1.95844
-492.6,4.19056e-10,-1.9441
-492.59,6.55229e-10,1.98537
-492.58,4.3351e-10,-1.85176
-492.57,3.18667e-10,-3.04186
-492.56,1.55203e-09,-0.194368
-492.55,4.03882e-09,-0.46544
-492.54,1.00819e-09,-2.96224
-492.53,2.271e-09,1.73967
-492.52,7.76769e-10,-1.57787
-492.51,2.57144e-09,-0.918117
-492.5,9.07364e-10,1.43703
-492.49,2.17478e-09,1.62502
-492.48,3.31057e-09,2.57801
-492.47,9.32124e-10,0.133093
-492.46,1.87044e-10,3.09528
-492.45,1.5381e-09,1.13856
