Frequency,Magnitude,Phase
907,3.55381e-10,-0.164311
908,3.91356e-10,-0.161391
909,4.31646e-10,-0.158338
910,4.77104e-10,-0.155442
911,5.28326e-10,-0.15237
912,5.86155e-10,-0.149262
913,6.51927e-10,-0.146261
914,7.26622e-10,-0.143145
915,8.11693e-10,-0.140171
916,9.09018e-10,-0.137134
917,1.02063e-09,-0.134154
918,1.14905e-09,-0.131049
919,1.29711e-09,-0.127946
920,1.46873e-09,-0.124914
921,1.66823e-09,-0.121855
922,1.90101e-09,-0.118773
923,2.17369e-09,-0.115703
924,2.49465e-09,-0.112645
925,2.87389e-09,-0.10955
926,3.32438e-09,-0.106464
927,3.86195e-09,-0.103384
928,4.50726e-09,-0.100282
929,5.28602e-09,-0.0971975
930,6.23152e-09,-0.094105
931,7.38705e-09,-0.0909943
932,8.80909e-09,-0.0878925
933,1.05721e-08,-0.0847858
934,1.27754e-08,-0.0816769
935,1.55528e-08,-0.0785613
936,1.90861e-08,-0.0754517
937,2.3627e-08,-0.0723364
938,2.95269e-08,-0.0692188
939,3.72849e-08,-0.0660983
940,4.76208e-08,-0.0629776
941,6.15916e-08,-0.0598542
942,8.07798e-08,-0.0567315
943,1.07607e-07,-0.053607
944,1.45868e-07,-0.0504821
945,2.01677e-07,-0.0473573
946,2.85185e-07,-0.0442329
947,4.13848e-07,-0.0411096
948,6.18914e-07,-0.0379876
949,9.59001e-07,-0.0348681
950,1.5503e-06,-0.0317519
951,2.63887e-06,-0.0286404
952,4.78976e-06,-0.0255354
953,9.4394e-06,-0.0224393
954,2.07556e-05,-0.0193559
955,5.32281e-05,-0.0162901
956,0.000172701,-0.0132491
957,0.000855057,-0.010236
958,0.0205145,-0.00697829
959,0.169863,3.1369
960,0.499999,-0.00256358
961,0.830134,3.14063
962,0.979481,-0.000146154
963,1.00085,-3.14158
964,0.999822,-2.28847e-06
965,1.00005,-3.14159
966,0.999974,-4.01721e-07
967,1,-3.14159
968,0.99999,-1.22287e-07
969,0.999998,-3.14159
970,0.999994,-4.92042e-08
971,0.999996,-3.14159
972,0.999994,-2.34901e-08
973,0.999995,-3.14159
974,0.999995,-1.25916e-08
975,0.999995,-3.14159
976,0.999995,-7.3382e-09
977,0.999995,-3.14159
978,0.999995,-4.55331e-09
979,0.999995,-3.14159
980,0.999995,-2.96542e-09
981,0.999995,-3.14159
982,0.999995,-2.00508e-09
983,0.999995,-3.14159
984,0.999995,-1.39473e-09
985,0.999995,-3.14159
986,0.999995,-9.90666e-10
987,0.999995,-3.14159
988,0.999995,-7.12004e-10
989,0.999995,-3.14159
990,0.999995,-5.13179e-10
991,0.999995,-3.14159
992,0.999995,-3.65025e-10
993,0.999995,-3.14159
994,0.999995,-2.50377e-10
995,0.999995,-3.14159
996,0.999995,-1.56392e-10
997,0.999995,-3.14159
998,0.999995,-7.52351e-11
999,0.999995,-3.14159
