Frequency,Magnitude,Phase
81.5,8.07641e-10,-2.36084
81.6,7.95997e-10,-2.35741
81.7,7.84542e-10,-2.35398
81.8,7.7327e-10,-2.35053
81.9,7.62179e-10,-2.34708
82,7.51265e-10,-2.34362
82.1,7.40524e-10,-2.34015
82.2,7.29954e-10,-2.33667
82.3,7.1955e-10,-2.33318
82.4,7.0931e-10,-2.32969
82.5,6.99231e-10,-2.32618
82.6,6.89309e-10,-2.32267
82.7,6.79541e-10,-2.31915
82.8,6.69925e-10,-2.31562
82.9,6.60458e-10,-2.31208
83,6.51136e-10,-2.30853
83.1,6.41958e-10,-2.30497
83.2,6.3292e-10,-2.30141
83.3,6.2402e-10,-2.29783
83.4,6.15255e-10,-2.29425
83.5,6.06622e-10,-2.29066
83.6,5.9812e-10,-2.28705
83.7,5.89745e-10,-2.28344
83.8,5.81496e-10,-2.27983
83.9,5.73369e-10,-2.2762
84,5.65364e-10,-2.27256
84.1,5.57477e-10,-2.26892
84.2,5.49707e-10,-2.26526
84.3,5.4205e-10,-2.2616
84.4,5.34506e-10,-2.25793
84.5,5.27072e-10,-2.25425
84.6,5.19746e-10,-2.25056
84.7,5.12527e-10,-2.24686
84.8,5.05411e-10,-2.24315
84.9,4.98398e-10,-2.23944
85,4.91485e-10,-2.23571
85.1,4.84671e-10,-2.23198
85.2,4.77954e-10,-2.22823
85.3,4.71332e-10,-2.22448
85.4,4.64803e-10,-2.22072
85.5,4.58366e-10,-2.21695
85.6,4.52019e-10,-2.21318
85.7,4.45761e-10,-2.20939
85.8,4.3959e-10,-2.2056
85.9,4.33504e-10,-2.20179
86,4.27502e-10,-2.19798
86.1,4.21583e-10,-2.19416
86.2,4.15744e-10,-2.19033
86.3,4.09985e-10,-2.18649
86.4,4.04304e-10,-2.18264
86.5,3.987e-10,-2.17878
86.6,3.93171e-10,-2.17492
86.7,3.87716e-10,-2.17105
86.8,3.82334e-10,-2.16716
86.9,3.77024e-10,-2.16327
87,3.71784e-10,-2.15938
87.1,3.66613e-10,-2.15547
87.2,3.61509e-10,-2.15155
87.3,3.56472e-10,-2.14763
87.4,3.51501e-10,-2.1437
87.5,3.46594e-10,-2.13976
87.6,3.41751e-10,-2.13581
87.7,3.36968e-10,-2.13185
87.8,3.32248e-10,-2.12789
87.9,3.27588e-10,-2.12391
88,3.22986e-10,-2.11993
88.1,3.18443e-10,-2.11594
88.2,3.13956e-10,-2.11194
88.3,3.09525e-10,-2.10794
88.4,3.05149e-10,-2.10392
88.5,3.00828e-10,-2.0999
88.6,2.96559e-10,-2.09587
88.7,2.92342e-10,-2.09184
88.8,2.88177e-10,-2.08779
88.9,2.84062e-10,-2.08374
89,2.79997e-10,-2.07968
89.1,2.7598e-10,-2.07561
89.2,2.72011e-10,-2.07154
89.3,2.68089e-10,-2.06746
89.4,2.64214e-10,-2.06337
89.5,2.60384e-10,-2.05927
89.6,2.56597e-10,-2.05517
89.7,2.52855e-10,-2.05106
89.8,2.49157e-10,-2.04694
89.9,2.45499e-10,-2.04282
90,2.41885e-10,-2.03869
90.1,2.38311e-10,-2.03455
90.2,2.34777e-10,-2.03041
90.3,2.31282e-10,-2.02626
90.4,2.27826e-10,-2.0221
90.5,2.24408e-10,-2.01794
90.6,2.21028e-10,-2.01377
90.7,2.17684e-10,-2.0096
90.8,2.14377e-10,-2.00542
90.9,2.11104e-10,-2.00123
91,2.07867e-10,-1.99704
91.1,2.04664e-10,-1.99285
91.2,2.01494e-10,-1.98864
91.3,1.98356e-10,-1.98444
91.4,1.95254e-10,-1.98023
91.5,1.92182e-10,-1.97601
91.6,1.89141e-10,-1.97179
91.7,1.86131e-10,-1.96757
91.8,1.8315e-10,-1.96334
91.9,1.802e-10,-1.9591
92,1.77278e-10,-1.95487
92.1,1.74385e-10,-1.95063
92.2,1.7152e-10,-1.94639
92.3,1.68682e-10,-1.94214
92.4,1.65872e-10,-1.93789
92.5,1.63087e-10,-1.93364
92.6,1.60329e-10,-1.92939
92.7,1.57596e-10,-1.92513
92.8,1.54888e-10,-1.92087
92.9,1.52206e-10,-1.91662
93,1.49546e-10,-1.91236
93.1,1.46911e-10,-1.90809
93.2,1.44298e-10,-1.90383
93.3,1.41709e-10,-1.89957
93.4,1.39141e-10,-1.89531
93.5,1.36595e-10,-1.89105
93.6,1.34071e-10,-1.88679
93.7,1.31567e-10,-1.88253
93.8,1.29084e-10,-1.87828
93.9,1.26621e-10,-1.87403
94,1.24177e-10,-1.86977
94.1,1.21753e-10,-1.86553
94.2,1.19348e-10,-1.86129
94.3,1.16961e-10,-1.85705
94.4,1.14592e-10,-1.85282
94.5,1.12242e-10,-1.8486
94.6,1.09908e-10,-1.84438
94.7,1.0759e-10,-1.84017
94.8,1.0529e-10,-1.83597
94.9,1.03006e-10,-1.83178
95,1.00738e-10,-1.8276
95.1,9.84842e-11,-1.82344
95.2,9.62462e-11,-1.81928
95.3,9.40231e-11,-1.81515
95.4,9.18137e-11,-1.81102
95.5,8.96189e-11,-1.8069
95.6,8.74375e-11,-1.80282
95.7,8.52687e-11,-1.79875
95.8,8.31133e-11,-1.79471
95.9,8.09705e-11,-1.79069
96,7.88403e-11,-1.7867
96.1,7.67214e-11,-1.78273
96.2,7.4615e-11,-1.7788
96.3,7.25193e-11,-1.7749
96.4,7.04346e-11,-1.77104
96.5,6.83602e-11,-1.76723
96.6,6.62965e-11,-1.76347
96.7,6.42441e-11,-1.75976
96.8,6.21993e-11,-1.75608
96.9,6.01636e-11,-1.75249
97,5.81384e-11,-1.74896
97.1,5.61208e-11,-1.74551
97.2,5.41134e-11,-1.74215
97.3,5.21131e-11,-1.73887
97.4,5.01205e-11,-1.7357
97.5,4.81358e-11,-1.73268
97.6,4.61584e-11,-1.72976
97.7,4.41882e-11,-1.727
97.8,4.22252e-11,-1.72442
97.9,4.02676e-11,-1.72205
98,3.83162e-11,-1.7199
98.1,3.63716e-11,-1.71802
98.2,3.44321e-11,-1.71646
98.3,3.24982e-11,-1.71527
98.4,3.05709e-11,-1.71451
98.5,2.86474e-11,-1.7143
98.6,2.67296e-11,-1.71474
98.7,2.48141e-11,-1.71584
98.8,2.29048e-11,-1.71807
98.9,2.10014e-11,-1.72144
99,1.91015e-11,-1.72649
99.1,1.72064e-11,-1.73368
99.2,1.53173e-11,-1.74378
99.3,1.34348e-11,-1.758
99.4,1.15607e-11,-1.77844
99.5,9.69835e-12,-1.80854
99.6,7.85454e-12,-1.855
99.7,6.04501e-12,-1.93255
99.8,4.31212e-12,-2.07793
99.9,2.79728e-12,-2.40242
