Frequency,Magnitude,Phase
-497.34,3.98868e-10,-1.3454
-497.33,2.63894e-10,-1.06264
-497.32,6.08079e-10,0.374686
-497.31,8.69689e-10,2.85179
-497.3,1.4329e-10,0.165423
-497.29,2.79883e-10,0.86082
-497.28,4.58213e-10,-1.54645
-497.27,1.69559e-09,1.32639
-497.26,2.767e-10,-2.59974
-497.25,3.79571e-10,-2.39032
-497.24,6.25338e-10,3.0298
-497.23,6.5645e-10,-2.5831
-497.22,1.45105e-09,-0.882911
-497.21,1.94018e-10,-2.00582
-497.2,1.94248e-09,1.93014
-497.19,7.42314e-09,1.65826
-497.18,5.84194e-11,-0.559956
-497.17,8.38164e-10,-1.68911
-497.16,3.28381e-10,0.0444595
-497.15,3.02841e-09,3.05357
-497.14,3.85359e-10,0.32782
-497.13,4.17299e-10,-1.62255
-497.12,1.46502e-09,1.78624
-497.11,6.27222e-10,1.41694
-497.1,1.1061e-09,3.09001
-497.09,9.07978e-10,1.27193
-497.08,1.35314e-10,0.939153
-497.07,2.757e-09,-1.77383
-497.06,1.42138e-10,-2.8014
-497.05,5.92843e-10,-3.04731
-497.04,4.17834e-10,-2.68537
-497.03,3.2381e-10,2.32802
-497.02,4.84327e-10,-1.59533
-497.01,4.00633e-10,0.301138
-497,5.32015e-10,-0.587931
-496.99,4.78122e-10,2.44155
-496.98,2.08985e-09,-0.627158
-496.97,2.54004e-09,-0.566824
-496.96,9.78351e-10,-2.81649
-496.95,2.59638e-09,1.89134
-496.94,4.68544e-11,1.08623
-496.93,4.03695e-10,2.68678
-496.92,2.19428e-10,-2.94805
-496.91,4.94794e-10,1.629
-496.9,1.57818e-09,-1.78527
-496.89,3.75275e-10,1.81266
-496.88,7.03921e-10,2.54059
-496.87,3.69817e-10,2.79573
-496.86,4.54988e-11,-1.21642
-496.85,2.75959e-10,-2.48222
-496.84,6.15787e-10,-2.67564
-496.83,6.06898e-10,-2.48131
-496.82,1.02369e-09,-1.91941
-496.81,1.31543e-09,0.454739
-496.8,1.48828e-09,1.45389
-496.79,4.41855e-10,-1.68479
-496.78,2.95829e-10,1.00957
-496.77,2.39891e-10,-1.84684
-496.76,2.54641e-09,2.53155
-496.75,3.46386e-10,-0.0395873
-496.74,3.64644e-10,2.15011
-496.73,1.0051e-09,-1.83574
-496.72,7.69251e-10,3.00944
-496.71,5.60526e-10,3.06329
-496.7,6.62071e-10,0.219104
-496.69,3.81892e-10,-2.74931
-496.68,1.2777e-10,-0.00261384
-496.67,1.12907e-09,0.742046
-496.66,1.14958e-09,2.74011
-496.65,2.93667e-10,-3.02807
-496.64,5.70526e-10,1.17209
-496.63,2.46631e-09,1.76238
-496.62,5.9464e-10,0.996051
-496.61,4.09173e-10,-2.59385
-496.6,1.19262e-09,-1.62244
-496.59,5.9672e-10,0.335556
-496.58,6.73033e-10,-2.34385
-496.57,2.41294e-10,-0.0839017
-496.56,6.5502e-10,0.656995
-496.55,4.04761e-10,2.58182
-496.54,7.56751e-10,-2.92858
-496.53,5.02497e-10,2.04004
-496.52,1.4883e-09,1.01191
-496.51,1.12959e-09,-1.21796
-496.5,7.07865e-10,1.31048
-496.49,3.49785e-09,0.14102
-496.48,1.75322e-10,0.47737
-496.47,8.77592e-10,-0.838858
-496.46,1.56961e-09,0.429244
-496.45,3.17584e-10,1.58254
-496.44,4.87353e-10,-0.330766
-496.43,1.89371e-09,0.768335
-496.42,1.60357e-09,0.504042
-496.41,4.20643e-10,-2.11908
-496.4,4.64161e-10,2.40579
-496.39,1.72238e-09,2.19652
-496.38,2.74377e-10,-2.24741
-496.37,5.43358e-09,0.197371
-496.36,3.95193e-10,0.572992
-496.35,9.71509e-11,0.14359
-496.34,2.78015e-09,2.46854
-496.33,3.78754e-10,-2.17799
-496.32,7.98491e-10,0.437207
-496.31,5.54765e-10,-2.50539
-496.3,4.58372e-10,-0.300063
