Frequency,Magnitude,Phase
809,1.12525e-11,-2.40982
810,6.49341e-11,-1.67572
811,1.74994e-11,0.0371348
812,1.2926e-11,2.82653
813,4.30758e-11,0.479083
814,3.07502e-11,0.701623
815,1.95052e-11,0.339911
816,1.29106e-11,0.967202
817,1.99696e-11,0.776599
818,1.73956e-11,3.10978
819,5.96917e-11,-2.86427
820,1.39522e-11,-2.79648
821,3.3025e-11,-0.0147415
822,7.58171e-12,-0.574122
823,1.00681e-11,1.00124
824,5.68341e-11,-1.69907
825,9.39808e-12,-2.14507
826,1.37579e-11,-2.66033
827,4.84022e-11,-1.62715
828,9.01918e-12,0.560598
829,4.19415e-11,-2.26132
830,5.40717e-12,0.439092
831,1.45597e-11,-2.18364
832,1.83179e-11,0.0230221
833,1.30594e-11,2.69297
834,3.86052e-11,3.03301
835,1.80658e-12,-2.23152
836,1.50156e-11,-2.79524
837,1.99165e-12,1.2401
838,5.22503e-11,2.18801
839,1.24196e-11,1.01188
840,2.65034e-12,-2.80413
841,3.1871e-11,2.20523
842,6.43324e-12,-0.412436
843,3.21009e-11,-0.0801075
844,3.50455e-11,-2.04444
845,1.38574e-11,0.570978
846,2.58798e-11,2.53772
847,3.12411e-11,1.29388
848,3.09863e-11,-0.347107
849,1.10783e-11,2.55259
850,2.26758e-11,2.87124
851,7.15673e-12,-2.00157
852,2.85979e-12,2.29335
853,1.40891e-11,-1.93524
854,2.41132e-11,-3.02246
855,6.23742e-12,-0.177883
856,2.61397e-11,0.969508
857,1.84548e-11,-0.524983
858,9.56786e-12,1.01482
859,7.2712e-12,0.558305
860,5.11519e-12,-2.48541
861,1.70679e-11,-2.95145
862,7.75239e-11,-1.70163
863,1.56458e-11,1.79597
864,5.51722e-11,1.2763
865,1.4692e-11,-2.8351
866,1.91328e-11,-3.06659
867,5.15428e-12,0.480517
868,7.88495e-12,2.36349
869,6.06019e-12,-2.51957
870,3.03325e-11,1.16284
871,1.97795e-11,-0.826999
872,7.45678e-11,1.22437
873,2.41071e-11,-1.63648
874,1.2941e-11,-2.90261
875,2.63299e-11,-1.30765
876,7.13022e-11,-2.92372
877,3.44965e-11,0.656015
878,3.37059e-11,0.433676
879,4.60823e-11,0.74926
880,1.18185e-11,-2.79128
881,8.828e-12,1.90354
882,2.44123e-11,-1.51978
883,1.71851e-11,1.39085
884,3.18406e-11,-0.876831
885,2.23062e-11,2.13846
886,8.25896e-11,-0.888457
887,9.8787e-12,0.277086
888,6.04072e-11,-2.59686
889,3.31908e-11,-3.00499
890,1.74167e-11,-1.8652
891,7.18997e-12,-2.9974
892,1.57974e-11,1.95087
893,5.2584e-11,-0.299809
894,4.39258e-11,1.04725
895,3.84073e-11,2.19068
896,1.62079e-11,0.483415
