Frequency,Magnitude,Phase
-491.96,1.82401e-10,-0.490926
-491.94,9.95205e-11,-1.19594
-491.92,4.18553e-10,-1.74404
-491.9,8.77955e-11,-1.88735
-491.88,3.02745e-10,-0.345305
-491.86,3.41908e-10,-1.94355
-491.84,1.31021e-10,0.649081
-491.82,1.10003e-09,-2.64926
-491.8,5.20661e-10,-2.78108
-491.78,1.51329e-10,-0.17511
-491.76,2.63288e-10,-0.644996
-491.74,1.89571e-10,-0.83636
-491.72,2.30308e-10,3.04171
-491.7,3.67644e-10,-1.6285
-491.68,2.31721e-10,2.43903
-491.66,1.14988e-09,1.79129
-491.64,4.49289e-10,0.387576
-491.62,2.82861e-10,1.6567
-491.6,1.80887e-10,-1.74906
-491.58,7.87493e-10,-2.92591
-491.56,3.01343e-10,2.64195
-491.54,1.56942e-10,-1.27063
-491.52,1.43306e-10,-2.6637
-491.5,2.70758e-11,-1.77877
-491.48,2.56557e-10,0.837254
-491.46,2.47659e-10,0.787718
-491.44,2.22705e-10,0.177947
-491.42,2.50274e-10,0.0920513
-491.4,1.72417e-10,-1.10376
-491.38,3.21046e-10,-1.31938
-491.36,2.9989e-10,-3.12644
-491.34,2.76594e-10,2.95983
-491.32,2.88406e-10,-0.699205
-491.3,5.94411e-11,-2.6541
-491.28,7.63359e-11,2.72662
-491.26,9.8407e-10,0.647084
-491.24,3.16907e-09,-1.38384
-491.22,3.63291e-11,-1.41428
-491.2,3.75324e-10,-0.849221
-491.18,8.80012e-11,-2.01916
-491.16,4.02735e-10,-1.76313
-491.14,1.52303e-10,0.054306
-491.12,3.12452e-10,-0.125863
-491.1,7.26024e-10,-0.848217
-491.08,3.11078e-11,2.18987
-491.06,2.07559e-10,-0.116928
-491.04,1.96941e-10,-3.06897
-491.02,1.45741e-10,0.149716
-491,1.0496e-10,-2.73309
-490.98,5.74749e-11,-1.52133
-490.96,3.10974e-10,0.0384401
-490.94,1.03128e-10,-0.263462
-490.92,1.55773e-10,-0.531691
-490.9,1.74284e-10,0.296184
-490.88,8.77852e-12,-0.347369
-490.86,5.95035e-10,-2.45508
-490.84,1.20409e-09,3.09387
-490.82,3.52741e-10,-3.08799
-490.8,1.62109e-10,-1.34555
-490.78,4.87596e-11,-1.90962
-490.76,1.15159e-10,-0.74339
-490.74,1.53533e-10,-1.37415
-490.72,7.8738e-09,1.90815
-490.7,3.02707e-10,-1.69795
-490.68,2.88049e-10,-1.67871
-490.66,2.13206e-10,2.62643
-490.64,3.43124e-10,-0.313048
-490.62,9.27076e-10,-2.68317
-490.6,3.13698e-10,-0.986554
-490.58,1.391e-10,1.05481
-490.56,3.03951e-10,2.72215
-490.54,3.67144e-10,-0.538618
-490.52,7.92798e-10,1.20397
-490.5,1.55729e-10,-0.0542406
-490.48,6.8956e-11,-0.678767
-490.46,1.1991e-10,-0.698287
-490.44,1.31595e-10,-1.97303
-490.42,8.07085e-11,-0.891305
-490.4,1.89295e-10,0.166601
-490.38,1.70658e-10,-2.22795
-490.36,6.86518e-11,2.00684
-490.34,5.15194e-10,-0.421044
-490.32,2.20732e-10,0.636053
-490.3,9.71728e-11,2.86629
-490.28,4.94654e-10,-0.558533
-490.26,1.25668e-10,-1.40065
-490.24,2.06706e-10,-0.207857
-490.22,7.78485e-10,2.28599
-490.2,6.78044e-11,-0.139392
-490.18,1.40338e-10,0.668259
-490.16,2.65743e-10,-0.889698
-490.14,2.21218e-10,0.117718
-490.12,1.63676e-10,-2.463
-490.1,6.45464e-11,2.61834
-490.08,1.53788e-10,-0.79453
-490.06,2.27014e-10,-0.353783
-490.04,8.64252e-11,-2.23477
-490.02,3.99606e-10,0.191562
-490,1.6042e-10,2.99177
-489.98,2.04159e-10,-1.64263
-489.96,3.22511e-10,-1.60611
-489.94,2.88055e-10,-2.99921
-489.92,1.70984e-10,-1.36662
-489.9,1.55234e-10,-0.929659
