Frequency,Magnitude,Phase
-495.61,4.27674e-10,-1.39883
-495.6,1.22164e-10,3.01937
-495.59,1.70557e-10,-1.33014
-495.58,3.20947e-11,-1.73402
-495.57,1.73024e-09,-1.99475
-495.56,6.4517e-11,1.10014
-495.55,2.22707e-10,-2.50143
-495.54,1.51681e-10,0.791792
-495.53,3.31692e-10,-1.66109
-495.52,1.7283e-10,-0.677479
-495.51,2.47905e-10,1.55928
-495.5,9.55672e-11,-1.58295
-495.49,8.89764e-10,0.838859
-495.48,6.63306e-11,-1.8782
-495.47,4.91525e-10,1.87755
-495.46,4.94505e-10,2.42308
-495.45,4.65923e-11,-1.28797
-495.44,6.0831e-11,-2.73811
-495.43,1.2119e-10,1.05489
-495.42,3.0411e-10,-2.22253
-495.41,6.65931e-10,-0.27055
-495.4,1.05823e-09,-2.64999
-495.39,8.20237e-09,-2.05704
-495.38,6.05553e-11,-0.087178
-495.37,2.26199e-10,1.20974
-495.36,5.56135e-10,0.808776
-495.35,7.48767e-11,-0.33231
-495.34,4.89372e-10,-1.92134
-495.33,2.14643e-10,2.13769
-495.32,1.30755e-10,0.832078
-495.31,8.15936e-11,-0.0553785
-495.3,8.45364e-10,0.116919
-495.29,9.74431e-10,0.128311
-495.28,3.2737e-10,-2.94117
-495.27,1.40131e-09,1.454
-495.26,2.66091e-10,0.525719
-495.25,1.24368e-10,2.96426
-495.24,2.84316e-10,-2.66428
-495.23,1.88238e-09,-2.18668
-495.22,3.26098e-11,1.93136
-495.21,1.37509e-10,-1.12803
-495.2,6.26257e-11,2.26252
-495.19,2.96022e-10,-0.341591
-495.18,1.91345e-10,-0.676099
-495.17,6.67186e-10,-1.47545
-495.16,2.40012e-10,-0.265798
-495.15,6.86014e-10,-0.13325
-495.14,1.74158e-10,-0.558174
-495.13,3.89333e-10,-1.87537
-495.12,6.46686e-10,-2.74708
-495.11,1.93557e-10,0.0301917
-495.1,2.77882e-10,-2.14561
-495.09,1.02441e-10,-0.520076
-495.08,1.96878e-10,2.14031
-495.07,1.30139e-09,-1.87979
-495.06,1.00792e-10,-1.04018
-495.05,3.38575e-10,2.51172
-495.04,1.99395e-10,0.247233
-495.03,2.35707e-10,-1.16331
-495.02,8.18093e-12,1.91035
-495.01,3.93788e-10,1.9797
-495,1.48222e-10,0.501433
-494.99,3.4557e-10,2.19642
-494.98,8.02004e-10,-0.292011
-494.97,8.20262e-11,-1.59615
-494.96,4.84784e-10,-2.58342
-494.95,3.16244e-10,2.0803
-494.94,1.08772e-10,0.281059
-494.93,3.58072e-11,-2.78442
-494.92,1.8118e-10,0.853846
-494.91,5.64692e-11,1.91596
-494.9,8.53457e-10,1.68891
-494.89,3.92574e-10,1.58754
-494.88,1.75626e-10,-1.50534
-494.87,3.88442e-10,-2.55365
-494.86,2.55354e-10,-2.43759
-494.85,1.45785e-10,2.41945
-494.84,1.32266e-10,-0.339039
